timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,alerts
1779522105.36,78.5,148.8,32.3,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522106.361,81.9,150.9,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522107.363,77.4,150.3,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522108.363,78.5,150.5,31.9,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522109.364,78.3,150.7,31.6,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522110.365,77.8,150.8,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522111.366,81.4,150.8,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522112.367,81.4,151.2,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522113.368,80.4,150.5,32.3,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522114.369,80.6,151.0,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522115.37,78.7,150.7,31.6,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522116.37,83.0,148.8,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522117.371,82.6,149.2,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522118.372,79.3,149.3,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522119.373,82.5,150.1,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522120.374,82.7,149.9,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522121.375,78.8,148.8,32.0,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522122.374,80.4,150.8,31.8,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522123.376,77.1,150.3,32.2,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522124.377,79.2,150.5,31.7,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522125.378,78.1,148.6,31.6,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522126.379,79.5,151.1,32.1,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522127.38,80.6,150.4,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522128.381,78.4,150.0,31.6,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522129.382,82.4,151.0,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522130.382,78.3,150.5,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522131.382,77.9,148.7,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522132.383,80.4,149.1,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522133.383,81.1,149.7,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522134.384,78.4,150.5,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
