timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,alerts
1779522709.757,78.2,151.2,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522710.758,82.7,149.0,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522711.759,80.7,149.0,32.0,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522712.76,81.8,150.4,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522713.761,77.1,151.3,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522714.762,80.6,149.8,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522715.763,78.0,150.3,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522716.763,79.1,150.3,32.1,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522717.764,82.7,150.1,31.6,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522718.765,80.3,151.2,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522719.766,82.7,150.5,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522720.766,77.5,149.5,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522721.767,79.0,149.2,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522722.768,80.1,149.5,32.3,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522723.769,80.7,148.6,31.6,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522724.77,82.4,149.2,32.4,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522725.77,83.0,149.9,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522726.77,82.1,148.8,31.9,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522727.771,80.1,150.0,32.2,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522728.772,77.8,149.1,32.2,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522729.773,82.9,150.6,31.8,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522730.774,80.4,148.8,31.8,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522731.775,79.7,149.2,32.1,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522732.776,78.0,151.5,32.0,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522733.777,82.0,150.3,32.4,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522734.778,82.4,149.3,32.0,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522735.779,78.9,151.2,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522736.78,79.1,149.7,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522737.78,82.6,148.8,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522738.781,77.0,149.3,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522739.782,80.9,151.0,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522740.783,79.8,150.3,31.7,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522741.784,77.5,150.4,31.9,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522742.785,81.8,150.6,32.0,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522743.785,82.6,151.2,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522744.786,80.4,150.5,31.8,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522745.787,81.2,151.3,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522746.787,82.9,151.4,31.7,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522747.787,80.8,150.1,32.1,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522748.787,79.3,150.0,32.0,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522749.788,79.3,150.5,31.8,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522750.788,81.1,150.1,32.0,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522751.789,78.0,149.0,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522752.79,82.1,151.0,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522753.791,78.7,149.0,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522754.792,79.4,151.4,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522755.793,77.4,150.2,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522756.794,82.3,150.8,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522757.795,78.6,149.0,31.7,optimal,danger,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522758.796,82.0,150.1,32.2,optimal,danger,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522759.796,82.0,151.1,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522760.797,81.4,149.2,32.4,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522761.798,80.4,150.7,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522762.799,81.7,150.0,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522763.8,82.7,150.6,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522764.8,79.1,151.2,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522765.801,78.1,148.5,31.8,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522766.802,79.8,150.9,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522767.803,80.9,150.0,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522768.804,81.3,149.7,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522769.805,81.0,149.0,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522770.806,80.7,151.1,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522771.807,80.7,149.7,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522772.808,80.9,151.0,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522773.808,81.8,149.6,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522774.809,81.5,148.6,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522775.811,81.1,149.9,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522776.81,79.2,148.8,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522777.811,81.2,148.8,31.9,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522778.811,82.0,149.0,31.9,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522779.812,79.0,148.9,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522780.813,82.6,149.5,31.7,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522781.813,78.1,150.4,32.1,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522782.813,82.1,149.7,32.0,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522783.814,78.9,148.9,32.0,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522784.814,80.5,151.2,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522785.816,78.0,149.4,31.9,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522786.818,81.6,149.7,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522787.818,81.2,151.3,32.3,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522788.819,78.5,150.1,32.2,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522789.821,77.4,150.7,31.7,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522790.822,82.9,148.8,31.7,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522791.823,78.9,149.1,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522792.825,80.7,149.1,32.1,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522793.826,82.7,151.2,32.2,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522794.826,77.6,151.3,32.0,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522795.827,80.7,150.0,31.9,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522796.828,82.2,150.7,31.7,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522797.829,80.9,151.5,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522798.83,82.0,150.1,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522799.831,81.0,149.3,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522800.832,79.9,149.1,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522801.833,79.5,149.6,32.1,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522802.833,82.8,151.2,31.8,optimal,danger,optimal,↑ increasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522803.833,82.4,150.5,32.4,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522804.834,77.2,149.6,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522805.835,80.0,150.7,32.1,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522806.836,81.5,148.5,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522807.837,81.7,148.6,32.0,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522808.838,81.3,149.8,32.3,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522809.839,80.4,151.4,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522810.84,82.8,148.8,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522811.841,78.8,151.4,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522812.842,79.8,149.0,32.2,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522813.842,79.1,149.9,32.3,optimal,danger,optimal,↓ decreasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522814.843,83.0,151.5,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522815.844,79.4,150.4,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522816.845,80.1,151.3,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522817.846,80.8,149.9,32.4,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522818.846,82.2,150.2,31.7,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522819.847,78.0,148.7,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522820.848,82.5,150.7,32.3,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522821.849,78.2,150.1,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522822.85,80.2,151.4,32.0,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522823.849,77.7,148.7,31.8,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522824.85,82.3,148.7,32.1,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522825.851,82.9,149.2,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522826.851,80.4,150.5,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522827.852,79.2,149.1,32.3,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522828.853,82.4,149.1,32.1,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522829.854,77.9,149.5,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522830.855,79.4,148.7,32.1,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522831.855,83.0,151.5,31.7,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522832.855,80.7,150.9,31.9,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522833.856,77.5,149.7,31.9,optimal,danger,optimal,→ stable,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522834.856,79.8,149.7,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522835.857,78.5,148.9,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522836.858,77.3,149.7,31.9,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522837.859,81.5,148.7,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522838.86,77.1,149.7,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522839.861,78.3,149.7,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522840.862,77.7,151.5,32.3,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522841.863,81.0,148.7,32.2,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522842.864,78.3,150.0,32.2,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522843.865,83.0,151.1,31.9,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522844.866,77.5,150.7,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522845.867,81.2,151.4,32.3,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522846.868,79.2,148.5,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522847.868,77.0,150.5,31.6,optimal,danger,optimal,↓ decreasing,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522848.869,80.2,148.8,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522849.869,82.3,149.1,31.6,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522850.869,79.2,149.1,31.8,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522851.87,82.2,150.0,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522852.871,77.7,149.0,32.4,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522853.872,82.8,148.8,31.8,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522854.873,77.3,150.5,32.3,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522855.874,80.6,150.7,32.4,optimal,danger,optimal,↑ increasing,↓ decreasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522856.875,80.2,151.4,32.4,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522857.876,79.8,149.4,32.3,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522858.877,78.7,149.0,31.7,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522859.878,82.9,151.1,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522860.879,79.9,150.9,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522861.879,78.5,150.2,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522862.88,81.9,149.6,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522863.881,82.7,149.1,32.2,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522864.882,77.5,150.6,32.2,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522865.882,78.3,149.6,31.9,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522866.883,78.0,151.3,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522867.884,79.1,149.6,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522868.885,79.3,151.0,31.8,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522869.886,83.0,150.2,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522870.887,80.6,151.4,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522871.888,82.4,149.7,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522872.889,77.5,149.7,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522873.89,79.7,148.7,31.9,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522874.891,78.4,149.6,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522875.892,77.9,150.8,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522876.893,79.4,151.0,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522877.894,78.3,149.8,31.8,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522878.894,79.3,150.2,32.4,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522879.895,80.3,150.9,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522880.896,77.8,151.3,31.7,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522881.897,77.3,150.8,31.8,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522882.898,82.3,150.0,32.0,optimal,danger,optimal,↓ decreasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522883.899,80.1,150.6,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522884.9,81.1,151.4,32.2,optimal,danger,optimal,→ stable,↑ increasing,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522885.9,81.9,150.3,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522886.9,80.2,149.2,32.4,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522887.9,80.3,149.7,32.0,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522888.901,79.2,148.5,32.2,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522889.901,77.2,150.2,31.9,optimal,danger,optimal,→ stable,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522890.901,77.3,150.6,31.8,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
1779522891.902,82.4,151.4,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,EXCELLENT,🔥 OVERHEATING: Engine temperature critical
