timestamp,speed_kmh,engine_temp_c,tire_pressure_psi,speed_status,temp_status,psi_status,speed_trend,temp_trend,psi_trend,overall_health,health_status,emergency,contradictions,tire_speed_risk,temp_correlation_penalty,alerts
1779676558.125,15.7,127.6,31.9,optimal,danger,optimal,↑ increasing,→ stable,→ stable,26.5,🚨 EMERGENCY,True,COOLING_SYSTEM_FAILURE,0.7,30,🔥 CRITICAL: Cooling system failure - Engine overheating at low speed|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779676559.125,12.0,128.0,31.6,optimal,danger,optimal,→ stable,→ stable,→ stable,26.6,🚨 EMERGENCY,True,COOLING_SYSTEM_FAILURE,0.6,30,🔥 CRITICAL: Cooling system failure - Engine overheating at low speed|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779676560.126,13.8,128.1,32.2,optimal,danger,optimal,↑ increasing,→ stable,→ stable,26.6,🚨 EMERGENCY,True,COOLING_SYSTEM_FAILURE,0.6,30,🔥 CRITICAL: Cooling system failure - Engine overheating at low speed|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779676561.128,12.4,129.6,31.7,optimal,danger,optimal,→ stable,→ stable,→ stable,26.6,🚨 EMERGENCY,True,COOLING_SYSTEM_FAILURE,0.6,30,🔥 CRITICAL: Cooling system failure - Engine overheating at low speed|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779676562.129,10.1,129.3,32.3,optimal,danger,optimal,→ stable,→ stable,→ stable,26.7,🚨 EMERGENCY,True,COOLING_SYSTEM_FAILURE,0.4,30,🔥 CRITICAL: Cooling system failure - Engine overheating at low speed|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779676563.13,14.2,129.5,32.1,optimal,danger,optimal,→ stable,→ stable,→ stable,26.6,🚨 EMERGENCY,True,COOLING_SYSTEM_FAILURE,0.6,30,🔥 CRITICAL: Cooling system failure - Engine overheating at low speed|🔥 OVERHEATING: Engine temperature critical - Pull over safely
1779676564.131,15.0,94.9,31.7,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.3,✅ EXCELLENT,False,NONE,0.7,0,NONE
1779676565.131,12.8,94.8,31.9,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,99.4,✅ EXCELLENT,False,NONE,0.6,0,NONE
1779676566.132,11.0,93.8,32.3,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,99.6,✅ EXCELLENT,False,NONE,0.4,0,NONE
1779676567.133,13.3,62.9,31.7,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,88.7,✅ EXCELLENT,False,NONE,0.6,10.7,NONE
1779676568.134,14.1,61.0,32.1,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,85.9,✅ EXCELLENT,False,NONE,0.6,13.5,NONE
1779676569.135,12.6,61.4,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,86.6,✅ EXCELLENT,False,NONE,0.5,12.9,NONE
1779676570.136,12.9,60.5,32.0,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,85.2,✅ EXCELLENT,False,NONE,0.6,14.2,NONE
1779676571.137,15.7,63.0,31.6,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,88.7,✅ EXCELLENT,False,NONE,0.8,10.5,NONE
1779676572.138,12.3,62.8,32.2,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,88.7,✅ EXCELLENT,False,NONE,0.5,10.8,NONE
1779676573.138,12.9,61.0,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,85.9,✅ EXCELLENT,False,NONE,0.6,13.5,NONE
1779676574.139,11.0,62.2,31.7,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,87.8,✅ EXCELLENT,False,NONE,0.5,11.7,NONE
1779676575.14,13.9,62.6,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,88.3,✅ EXCELLENT,False,NONE,0.6,11.1,NONE
1779676576.14,10.8,60.7,32.0,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,85.6,✅ EXCELLENT,False,NONE,0.5,13.9,NONE
1779676577.141,10.4,63.2,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,89.3,✅ EXCELLENT,False,NONE,0.5,10.2,NONE
1779676578.142,11.1,61.4,32.2,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,86.7,✅ EXCELLENT,False,NONE,0.4,12.9,NONE
1779676579.143,14.1,62.6,32.4,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,88.4,✅ EXCELLENT,False,NONE,0.5,11.1,NONE
1779676580.144,15.9,63.0,32.4,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,88.9,✅ EXCELLENT,False,NONE,0.6,10.5,NONE
1779676581.145,14.9,63.0,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,88.9,✅ EXCELLENT,False,NONE,0.6,10.5,NONE
1779676582.146,14.9,61.7,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,86.9,✅ EXCELLENT,False,NONE,0.7,12.4,NONE
1779676583.147,10.9,61.6,32.3,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,87.0,✅ EXCELLENT,False,NONE,0.4,12.6,NONE
1779676584.147,14.0,63.3,32.3,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,89.4,✅ EXCELLENT,False,NONE,0.5,10.1,NONE
1779676585.148,10.7,61.6,31.8,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,86.9,✅ EXCELLENT,False,NONE,0.5,12.6,NONE
1779676586.15,13.2,60.5,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,85.2,✅ EXCELLENT,False,NONE,0.5,14.2,NONE
1779676587.151,11.6,62.4,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,88.1,✅ EXCELLENT,False,NONE,0.5,11.4,NONE
1779676588.152,12.6,60.6,32.1,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,85.4,✅ EXCELLENT,False,NONE,0.5,14.1,NONE
1779676589.153,13.1,63.5,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,89.7,✅ EXCELLENT,False,NONE,0.5,9.8,NONE
1779676590.154,15.8,63.0,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,88.8,✅ EXCELLENT,False,NONE,0.7,10.5,NONE
1779676591.155,14.3,63.2,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.2,✅ EXCELLENT,False,NONE,0.6,10.2,NONE
1779676592.155,10.1,62.2,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,87.9,✅ EXCELLENT,False,NONE,0.4,11.7,NONE
1779676593.156,-0.5,60.8,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676594.157,-2.5,62.6,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.1,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676595.159,0.2,62.1,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,88.1,✅ EXCELLENT,False,NONE,0.0,11.8,NONE
1779676596.16,-0.1,62.2,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.7,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676597.161,-1.7,60.5,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,14.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676598.161,0.0,62.2,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,88.3,✅ EXCELLENT,False,NONE,0.0,11.7,NONE
1779676599.163,-1.6,62.2,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.7,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676600.163,2.1,63.0,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,89.4,✅ EXCELLENT,False,NONE,0.1,10.5,NONE
1779676601.164,-2.9,62.9,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.7,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676602.164,2.4,62.2,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,88.2,✅ EXCELLENT,False,NONE,0.1,11.7,NONE
1779676603.165,-2.4,61.1,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676604.166,-0.1,62.0,31.6,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.0,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676605.167,-1.7,61.9,32.4,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676606.168,-1.1,62.9,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.7,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676607.168,1.4,62.3,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,88.4,✅ EXCELLENT,False,NONE,0.1,11.6,NONE
1779676608.169,2.5,63.4,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,90.0,✅ EXCELLENT,False,NONE,0.1,9.9,NONE
1779676609.169,-0.6,61.6,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.6,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676610.17,-0.4,63.5,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,9.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676611.17,-0.1,63.4,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,9.9,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676612.171,2.3,62.6,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,88.8,✅ EXCELLENT,False,NONE,0.1,11.1,NONE
1779676613.171,-2.9,63.4,32.4,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,9.9,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676614.173,2.2,61.3,31.8,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,86.8,✅ EXCELLENT,False,NONE,0.1,13.1,NONE
1779676615.173,2.4,62.6,32.2,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,88.8,✅ EXCELLENT,False,NONE,0.1,11.1,NONE
1779676616.174,-3.0,61.6,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.6,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676617.175,1.7,60.9,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,86.3,✅ EXCELLENT,False,NONE,0.1,13.7,NONE
1779676618.175,2.8,62.3,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,88.3,✅ EXCELLENT,False,NONE,0.1,11.6,NONE
1779676619.176,-0.5,62.6,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.1,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676620.178,-1.5,62.3,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.6,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676621.178,0.4,63.3,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.9,✅ EXCELLENT,False,NONE,0.0,10.1,NONE
1779676622.18,0.8,61.1,32.4,optimal,optimal,optimal,→ stable,→ stable,→ stable,86.6,✅ EXCELLENT,False,NONE,0.0,13.3,NONE
1779676623.181,0.9,63.2,31.6,optimal,optimal,optimal,↑ increasing,↓ decreasing,→ stable,89.8,✅ EXCELLENT,False,NONE,0.0,10.2,NONE
1779676624.182,-0.7,60.6,31.9,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,14.1,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676625.183,-0.6,62.5,32.2,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676626.184,1.2,60.6,32.2,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,85.9,✅ EXCELLENT,False,NONE,0.0,14.1,NONE
1779676627.185,0.3,63.4,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,90.1,✅ EXCELLENT,False,NONE,0.0,9.9,NONE
1779676628.186,-1.9,61.9,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676629.187,-0.8,63.5,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,9.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676630.188,-1.3,61.1,32.0,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676631.189,1.8,62.7,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.0,✅ EXCELLENT,False,NONE,0.1,10.9,NONE
1779676632.189,2.8,63.0,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.4,✅ EXCELLENT,False,NONE,0.1,10.5,NONE
1779676633.189,-0.5,63.1,32.2,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676634.19,-0.6,62.8,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676635.191,1.7,60.5,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,85.7,✅ EXCELLENT,False,NONE,0.1,14.2,NONE
1779676636.191,-2.2,62.9,31.9,optimal,optimal,optimal,↓ decreasing,↑ increasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.7,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676637.193,1.9,60.9,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,86.3,✅ EXCELLENT,False,NONE,0.1,13.7,NONE
1779676638.194,1.8,62.6,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,88.8,✅ EXCELLENT,False,NONE,0.1,11.1,NONE
1779676639.195,-2.8,63.3,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.1,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676640.196,2.5,63.2,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,89.7,✅ EXCELLENT,False,NONE,0.1,10.2,NONE
1779676641.196,2.6,62.3,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,88.3,✅ EXCELLENT,False,NONE,0.1,11.6,NONE
1779676642.198,1.3,62.1,32.1,optimal,optimal,optimal,→ stable,→ stable,→ stable,88.1,✅ EXCELLENT,False,NONE,0.1,11.8,NONE
1779676643.2,1.6,63.1,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,89.6,✅ EXCELLENT,False,NONE,0.1,10.3,NONE
1779676644.2,0.1,62.6,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,88.9,✅ EXCELLENT,False,NONE,0.0,11.1,NONE
1779676645.201,-2.8,62.8,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676646.201,-0.1,63.5,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,9.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676647.201,0.9,62.1,32.1,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,88.1,✅ EXCELLENT,False,NONE,0.0,11.8,NONE
1779676648.202,2.3,60.9,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,86.2,✅ EXCELLENT,False,NONE,0.1,13.7,NONE
1779676649.203,-1.7,62.1,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676650.204,0.3,60.9,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,86.3,✅ EXCELLENT,False,NONE,0.0,13.7,NONE
1779676651.204,-2.3,60.8,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676652.205,-1.7,61.5,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676653.207,0.4,61.9,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,87.8,✅ EXCELLENT,False,NONE,0.0,12.2,NONE
1779676654.209,-0.8,62.8,31.7,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676655.21,-2.8,61.6,31.9,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.6,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676656.211,-0.1,60.8,32.0,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676657.211,1.1,60.6,32.3,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,85.9,✅ EXCELLENT,False,NONE,0.0,14.1,NONE
1779676658.213,-0.4,61.8,32.2,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676659.213,1.6,62.9,31.6,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,89.3,✅ EXCELLENT,False,NONE,0.1,10.7,NONE
1779676660.214,2.7,60.8,32.0,optimal,optimal,optimal,↓ decreasing,↓ decreasing,→ stable,86.1,✅ EXCELLENT,False,NONE,0.1,13.8,NONE
1779676661.214,2.9,62.8,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.1,✅ EXCELLENT,False,NONE,0.1,10.8,NONE
1779676662.215,2.6,61.4,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,87.0,✅ EXCELLENT,False,NONE,0.1,12.9,NONE
1779676663.216,0.5,63.1,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,89.6,✅ EXCELLENT,False,NONE,0.0,10.3,NONE
1779676664.216,1.9,63.3,32.3,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,89.9,✅ EXCELLENT,False,NONE,0.1,10.1,NONE
1779676665.218,-1.9,61.2,31.8,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676666.219,-2.0,61.0,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.5,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676667.22,1.9,61.2,32.2,optimal,optimal,optimal,↑ increasing,↑ increasing,→ stable,86.7,✅ EXCELLENT,False,NONE,0.1,13.2,NONE
1779676668.22,0.8,62.1,31.9,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,88.1,✅ EXCELLENT,False,NONE,0.0,11.8,NONE
1779676669.22,-2.7,63.2,32.0,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676670.222,-2.0,63.2,32.1,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676671.223,0.3,61.7,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,87.5,✅ EXCELLENT,False,NONE,0.0,12.4,NONE
1779676672.224,0.1,62.4,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,88.6,✅ EXCELLENT,False,NONE,0.0,11.4,NONE
1779676673.226,-0.5,61.8,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676674.227,2.3,61.0,32.3,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,86.4,✅ EXCELLENT,False,NONE,0.1,13.5,NONE
1779676675.228,1.4,61.9,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,87.8,✅ EXCELLENT,False,NONE,0.1,12.2,NONE
1779676676.228,-2.5,61.1,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676677.229,-2.9,63.2,31.9,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,10.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676678.23,1.3,61.2,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,86.7,✅ EXCELLENT,False,NONE,0.1,13.2,NONE
1779676679.231,2.1,63.1,31.8,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,89.6,✅ EXCELLENT,False,NONE,0.1,10.3,NONE
1779676680.232,1.9,62.0,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,87.9,✅ EXCELLENT,False,NONE,0.1,12.0,NONE
1779676681.233,-2.2,61.4,31.7,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.9,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676682.234,-0.6,61.0,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.5,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676683.234,1.4,60.5,32.2,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,85.7,✅ EXCELLENT,False,NONE,0.1,14.2,NONE
1779676684.234,-0.1,61.4,31.6,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.9,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676685.236,1.2,61.6,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,87.3,✅ EXCELLENT,False,NONE,0.1,12.6,NONE
1779676686.237,0.4,61.4,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,87.1,✅ EXCELLENT,False,NONE,0.0,12.9,NONE
1779676687.238,1.6,63.1,32.4,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,89.6,✅ EXCELLENT,False,NONE,0.1,10.3,NONE
1779676688.238,-2.3,61.6,31.7,optimal,optimal,optimal,↑ increasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.6,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676689.24,-0.9,61.4,32.1,optimal,optimal,optimal,→ stable,↓ decreasing,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.9,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676690.24,2.3,62.7,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.0,✅ EXCELLENT,False,NONE,0.1,10.9,NONE
1779676691.24,0.6,61.7,31.8,optimal,optimal,optimal,→ stable,→ stable,→ stable,87.5,✅ EXCELLENT,False,NONE,0.0,12.4,NONE
1779676692.241,-2.8,63.5,32.2,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,9.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676693.243,-0.1,61.1,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.3,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676694.244,2.3,63.2,31.9,optimal,optimal,optimal,→ stable,→ stable,→ stable,89.7,✅ EXCELLENT,False,NONE,0.1,10.2,NONE
1779676695.245,-2.3,61.5,32.3,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.8,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676696.245,0.1,62.4,32.1,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,88.6,✅ EXCELLENT,False,NONE,0.0,11.4,NONE
1779676697.245,-3.0,62.2,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,11.7,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676698.247,0.6,61.2,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,86.8,✅ EXCELLENT,False,NONE,0.0,13.2,NONE
1779676699.247,0.8,61.5,31.8,optimal,optimal,optimal,→ stable,↑ increasing,→ stable,87.2,✅ EXCELLENT,False,NONE,0.0,12.8,NONE
1779676700.249,-0.2,61.9,32.0,optimal,optimal,optimal,→ stable,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.2,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676701.249,-2.9,61.3,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,13.1,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
1779676702.251,-2.7,61.4,32.1,optimal,optimal,optimal,↓ decreasing,→ stable,→ stable,0,🚨 EMERGENCY,True,NONE,100.0,12.9,🚨 TIRE_SPEED_MISMATCH: Tire pressure unsafe for current speed
